,author_id,username,display_name,author_desc,author_location,followers,following,tweets count,tweet_id,conversation_id,tweet_lang,tweet_date,text,retweet_count,reply_count,like_count,quote_count,reply_to,geo,clean_mentions,clean_annotations,clean_urls,clean_hashtags,conversation_ref,author_ref,tweet_type_ref
1106,281947759,docmorri,morri,"Music Lover, Vinyl Collector and DJ for House & Techno","Stuttgart, Germany",89,109,2118,1422928460570300416,1422928460570300416,de,2021-08-04 14:32:36+00:00,"RT @Groove_Mag: Die als K-HAND aktive Kelli Hand ist überraschend verstorben. Lest unseren Nachruf über die Pionierin, die einen rhythmusge…",1,0,0,0,[],[],Groove_Mag,[],[],[],1422879695012605952,360002898,retweeted
1107,58097905,DonMorro,Axel Ochoa,"Please give me fire, let that boy shine, let that boy shine.",Mexico,937,3292,93383,1422927782045097984,1422927782045097984,en,2021-08-04 14:29:54+00:00,RT @MATRiXXMAN: k hand. very thankful to have shared some laughs with you. a true detroit techno visionary and pioneer. i wish you godspeed…,12,0,0,0,[],[],MATRiXXMAN,[],[],[],1422913470572503046,175173313,retweeted
1108,41399733,bobrusche,Bob Rusche - X-Rated,"Muziekfreak. Producer X-Rated @Concertzender, verkoper Platenhuis 't Oor, ex-Boudisque/ex-NOB/ex-Kink FM. Synths/ambient/darkambient/space/industrial. Kattengek","Hilversum, Noord-Holland",2112,666,83491,1422927089028763648,1422927089028763648,ht,2021-08-04 14:27:09+00:00,"R.I.P. Kelli Hand (K-Hand), Detroit DJ, muzikante en producer. https://t.co/UxqdN8aoLX",2,2,8,0,[],[],[],[],https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56,[],[],[],[]
1109,111524516,ignacioalperin,Ignacio Alperin,"Official Account: Artist/Designer/All-round Creative. In parallel universes: University Professor/Lead/Consultant/Speaker. In short, a human Swiss Army Knife.",All over the place...,5275,1353,169555,1422926780449665024,1422926780449665024,en,2021-08-04 14:25:55+00:00,"Kelli Hand, AKA dance music producer K-Hand, dies aged 56 https://t.co/c14UN6sDU4 #AlperinArt #Alperindigital #contemporaryart #digital #digitalart #digitalartist #artist #artistoninstagram #alperin",0,0,0,0,[],[],[],[],https://ift.tt/3jmIa99,"AlperinArt, Alperindigital, contemporaryart, digital, digitalart, digitalartist, artist, artistoninstagram, alperin",[],[],[]
1110,903518754067308544,HwPnCSim1seHwcU,☺️,,[],883,5000,187605,1422926078197211136,1422926078197211136,ja,2021-08-04 14:23:08+00:00,"RT @K_Ishii_70Drums: So sad K Hand is gone...

K Hand が亡くなったそうです。無念。",51,0,0,0,[],[],K_Ishii_70Drums,[],[],[],1422809012953698304,80532664,retweeted
1111,97686574,TomoyaJuku,倉川知也｜Tomoya Kurakawa,約２０年以上音楽プロデュースの仕事をしています。ワクワクすることしか考えていません。思ったこと、感じた事、忌憚なく言います。業界各位への忖度は基本致しません。業界人よりもエンドユーザーさんのメリットが最優先です。理解してくださる方だけでも繋がって頂けたら嬉しいです。→ https://t.co/pGUiBRUsUk,"Saitama,Japan.",1908,656,197643,1422926075357630464,1422926075357630464,ja,2021-08-04 14:23:07+00:00,RT @Diethrough: デトロイトの、それもテクノシーンの女性の地位向上に努めた第一人者のK-Handさんが亡くなったそうです。2018年に久々の来日で、ドファンキーなプレイを体験できたのは貴重でした。とびきり温かい人でした。ご冥福をお祈りいたします・・・ちょっとつらい…,21,0,0,0,[],[],Diethrough,"デトロイト, K-Handさん",[],[],1422730802492674049,125260628,retweeted
1112,839762479,alicia262girl,Alicia M Eno,Director minimal detroit 📡 tracksmith.Prevail. 361 shoes. RunGum ATL Elite GummiesHiveNUUNElite.313 #GHNFTees #art #marathon #detroitechno,"Shoreline, WA",3326,5001,92942,1422925708016316416,1422925708016316416,de,2021-08-04 14:21:40+00:00,"RT @TheVinylFactory: Detroit house and techno legend Kelli Hand aka K-Hand has died
https://t.co/YVsL5bcSnd https://t.co/2MY6D7jlKH",8,0,0,0,[],[],TheVinylFactory,[],"https://thevinylfactory.com/news/kelli-hand-aka-k-hand-has-died/, https://twitter.com/TheVinylFactory/status/1422871140624699392/photo/1",[],1422871140624699392,26980466,retweeted
1113,56404911,miston_monolith,DJ Monolith,Miston ｜ 本を出版しました。歴史読み物です。 https://t.co/2J0g7kaKBm… ●Mixcloud https://t.co/w79c5fYAcr ●Bandcamp https://t.co/DNlqNzj502,東京都,954,943,37845,1422925632481103872,1422925632481103872,ja,2021-08-04 14:21:22+00:00,高校生の頃、初めて繰り返し聴いたハウスのMIX CD、EMMA HOUSEシリーズ最初のタイトル「Truth Productions Presents Emma House」にK-HANDのAcasia RecordsからリリースされたWamdue KidsのSo Good (Remix)が収録されてた https://t.co/bCOnQ0p7yl,0,1,3,0,[],[],[],"EMMA HOUSE, Truth Productions Presents Emma House, K-HAND, Wamdue Kids, So Good",https://mole-music.com/?pid=134098615,[],[],[],[]
1114,115915556,nanoloooop,なのを🐝🌍🛸♡和蹴㉗,Make some noise. Note to self.→アビスパ福岡🐝ロアッソ熊本🐴テクノ/ヒップホップ/意識低い系/マスコット/ゆるキャラ/ガノタ/王国入国歴2017〜 /Jクラ和蹴㉗渡大生部/中洲産業大学芸術学部/ミャクミャク様/17歳,2003〜メイン→バクスタ→ゴル裏@博多の森←096,679,985,101628,1422925188283260928,1422925188283260928,ja,2021-08-04 14:19:36+00:00,"RT @K_Ishii_70Drums: So sad K Hand is gone...

K Hand が亡くなったそうです。無念。",51,0,0,0,[],[],K_Ishii_70Drums,[],[],[],1422809012953698304,80532664,retweeted
1115,14932418,yann_k,Yann K.,Sériephile & mélophile,Vélizy-Villacoublay,1704,2538,23151,1422925140397023232,1422925140397023232,en,2021-08-04 14:19:24+00:00,"RT @John_Liberator: A few years ago, I had the pleasure of interviewing K-Hand. 

She told me about her youth seeing legendary DJs like Lar…",33,0,0,0,[],[],John_Liberator,K-Hand,[],[],1422909700421693441,279572397,retweeted
1116,31193032,supermarke,Marke B.,"publisher, arts ed. @48Hills + SF Bay Guardian @sfbg | co-owner The Stud | RBMA, DJ Mag | OUT NOW: INTO THE STREETS history of protest  | marke@48hills.org",San Francisco,4355,4994,21887,1422925110688718848,1422716376637005824,en,2021-08-04 14:19:17+00:00,And here is the sad confirmation. RIP K-HAND https://t.co/ejjMWIRH3q,1,2,9,0,31193032.0,[],[],[],https://djmag.com/news/k-hand-detroit,[],1422716376637005828,31193032,replied_to
1117,2589102967,DJRockyDog,DJ Rocky Dog,DJ // Producer / DoggyStyle Music / #Beats / #LiveLoops // Ableton / Logic / https://t.co/axtVdEctRk,"Los Angeles, CA",213,323,17868,1422923893057142784,1422923893057142784,en,2021-08-04 14:14:27+00:00,"https://t.co/dRdVQPMEtm // Mourning the loss of techno icon and Detroit pillar Kelli Hand, K-Hand https://t.co/jmUZ05nmdE",0,0,0,0,[],[],[],"Detroit, Kelli Hand, K-Hand","https://ift.tt/2akbUPW, https://ift.tt/37iuRRk",[],[],[],[]
1118,1366668035990450176,cozysolipsism,cozysolipsism,"The soul of a bumper car trapped in the body of a wedding dj. Affiliate streamer: https://t.co/UobqynPLuS - playing EBM, Synth, Goth, Italo and Techno. #adhdj",The underground,396,951,12748,1422923881183158272,1422923881183158272,en,2021-08-04 14:14:24+00:00,"RT @Mixmag: Techno pioneer Kelli Hand was officially recognised as the ‘The First Lady Of Detroit’. RIP 🖤

https://t.co/J1wIbRuC8t",97,0,0,0,[],[],Mixmag,"Kelli Hand, The First Lady Of Detroit",https://mixmag.net/read/detroit-techno-legend-k-hand-acacia-died-news,[],1422814559254032384,18672145,retweeted
1119,1072295719845879808,BlackettMusic,BlackettMusic.com  Art Community,"Connecting Artists with Fans & Amplifying YOUR Value

All Ages

#Community #Positivity & #Growth

Our Team: https://t.co/y50f2iKLDY

@BlackettPromo @rtArtBoost",International,52181,45756,638682,1422923031593119744,1422923031593119744,en,2021-08-04 14:11:02+00:00,"RT @John_Liberator: A few years ago, I had the pleasure of interviewing K-Hand. 

She told me about her youth seeing legendary DJs like Lar…",33,0,0,0,[],[],John_Liberator,K-Hand,[],[],1422909700421693441,279572397,retweeted
1120,320622501,eklundjonathan,Jonathan Eklund,"Musikjournalist. Synts/Hörts i GAFFA, Kulturnytt, Sonic, Borås Tidning. Hatmail och musik till: jonathan.e.eklund@gmail.com",Göteborg,595,412,25359,1422922284088631296,1422922284088631296,da,2021-08-04 14:08:03+00:00,"Pratade om K-Hand med Calle Dernulf
https://t.co/E9b3IcvME8",0,0,1,0,[],[],[],[],https://sverigesradio.se/artikel/producenten-och-detroit-legendaren-k-hand-ar-dod,[],[],[],[]
1121,1179421192928645120,nikka0426,かにさん,Wakana、Kalafina、梶浦由記、アニメ、漫画、百合、John Waters、ウテナ、真下美少女ガンアクション三部作、舞-HiME/舞-乙HiME、スト魔女、ゾンビランドサガ、レヴュースタァライト等。良い香り、美味しいもの、楽しいこととか,例の噴水のあたり,185,527,23495,1422922179121848320,1422922179121848320,en,2021-08-04 14:07:38+00:00,"Kelli Hand, AKA dance music producer K-Hand, dies aged 56 https://t.co/qYeXRydtwC",0,0,2,0,[],"{'full_name': 'Shinjuku-ku, Tokyo', 'id': '7ee61f505fdfdf5c'}",[],"Kelli Hand, K-Hand",https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56,[],[],[],[]
1122,1880106043,Horse_Jeans,Jacqueline (DJ Horse Jeans),Trans music nerd who never shuts up // co-host  @indieheadspod // writing @mgrmagazine @pastemagazine @papermagazine // PR @planetarygroup (she / her 🏳️‍⚧️),"Los Angeles, CA",2219,1160,98668,1422921555374272512,1422921555374272512,en,2021-08-04 14:05:10+00:00,"So hard to pick a favorite K Hand track, basically every release she put out was high quality. The three Acacia Records classics compilations are all must listen for anyone interested in the roots of Detroit house &amp; techno 

https://t.co/haEk7rbgCG",2,0,1,0,[],[],[],Detroit,https://open.spotify.com/track/0opDtXLw5mVQW5lTxeOs69?si=edSLUFOBTQCkZS9c75Ir3A&dl_branch=1,[],[],[],[]
1123,178687707,7sleepersmusic,7sleepersmusic,Seven songs about seven that might put you to sleep.,"Michigan, USA",1613,4995,12375,1422921537078824960,1422921537078824960,en,2021-08-04 14:05:05+00:00,"RT @guardian: Kelli Hand, AKA dance music producer K-Hand, dies aged 56 https://t.co/Pbvc5FkRC0",12,0,0,0,[],[],guardian,"Kelli Hand, K-Hand",https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1628082316,[],1422906622939181057,87818409,retweeted
1124,24886327,mr_michaelcaton,Michael Caton,"Architect, Strategist, Civic Leader, husband, father x2. Opinions my own.","Queens, New York",602,580,2827,1422921336150798336,1422921336150798336,en,2021-08-04 14:04:17+00:00,"Oh my, lord. This is tragic. 🥺 I picked up a number of K Hand classics on vinyl this summer. A monumental loss. https://t.co/64u5veNoyF",0,0,3,0,[],[],[],[],https://twitter.com/alan_oldham/status/1422794190925225985,[],1422794190925225985,17482096,quoted
1125,178687707,7sleepersmusic,7sleepersmusic,Seven songs about seven that might put you to sleep.,"Michigan, USA",1613,4995,12375,1422921232060764160,1422921232060764160,en,2021-08-04 14:03:52+00:00,"RT @Mixmag: Techno pioneer Kelli Hand was officially recognised as the ‘The First Lady Of Detroit’. RIP 🖤

https://t.co/J1wIbRuC8t",97,0,0,0,[],[],Mixmag,"Kelli Hand, The First Lady Of Detroit",https://mixmag.net/read/detroit-techno-legend-k-hand-acacia-died-news,[],1422814559254032384,18672145,retweeted
1126,234807726,treasureloops,treasureLOOPS,treasureLOOPS is the #1 provider of 100% royalty free #SampleLibraries for producers worldwide! https://t.co/cqKNC0ccUt,"Berlin, Deutschland",555,530,18484,1422920403970895872,1422920403970895872,en,2021-08-04 14:00:35+00:00,"https://t.co/fPgWU5Mnwr // Mourning the loss of techno icon and Detroit pillar Kelli Hand, K-Hand https://t.co/VVyTycasEE",0,0,0,0,[],[],[],"Detroit, Kelli Hand, K-Hand","https://ift.tt/2akbUPW, https://ift.tt/37iuRRk",[],[],[],[]
1127,82741854,DomiNXT,War's Hot.,"Not only have I burned bridges, I have also set myself ablaze. Now, we must be like fire. Irreversible chemistry.
♊ They/Them 23yo",618/314,407,827,126629,1422920320789491712,1422920320789491712,en,2021-08-04 14:00:15+00:00,RT @DJDarkmode: I'm shocked &amp; saddened to find out that Kelli Hand aka K - Hand has died she is one of my all time favourite Detroit Techno…,21,0,0,0,[],[],DJDarkmode,"Kelli Hand, K - Hand, Detroit Techno",[],[],1422839042941636609,222918507,retweeted
1128,2685147635,3rdProject__,Elijah Montenegreo,IE. BOUTIQUE LABEL CURATOR. MUSIC VIDEO / GLITCH EDITOR. CLOTHING / DESIGN COORDINATOR FOR @unresponsive_wakefulness (IG) EMAIL / DM DEMOS FOR NEXT RELEASE,"Pomona, CA",502,522,22401,1422919183264718848,1422919183264718848,en,2021-08-04 13:55:44+00:00,RT @MATRiXXMAN: k hand. very thankful to have shared some laughs with you. a true detroit techno visionary and pioneer. i wish you godspeed…,12,0,0,0,[],[],MATRiXXMAN,[],[],[],1422913470572503046,175173313,retweeted
1129,2173936387,telefone529,kkd,仕事以外全部,[],358,352,3363,1422918750920003584,1422918750920003584,ja,2021-08-04 13:54:01+00:00,K-Handまじすか…,0,1,0,0,[],[],[],[],[],[],[],[],[]
1130,19187821,austinatomusic,Austin Ato,A musician making records in Scotland and DJing everywhere.,"Glasgow, Scotland",6531,297,24919,1422918720549269504,1422918720549269504,en,2021-08-04 13:53:54+00:00,"RT @Mixmag: Techno pioneer Kelli Hand was officially recognised as the ‘The First Lady Of Detroit’. RIP 🖤

https://t.co/J1wIbRuC8t",97,0,0,0,[],[],Mixmag,"Kelli Hand, The First Lady Of Detroit",https://mixmag.net/read/detroit-techno-legend-k-hand-acacia-died-news,[],1422814559254032384,18672145,retweeted
1131,2173936387,telefone529,kkd,仕事以外全部,[],358,352,3363,1422918659245150208,1422918659245150208,ja,2021-08-04 13:53:39+00:00,RT @amass_jp: サイトmixmagによると、90年代初頭から活躍したデトロイト・ハウス＆テクノのDJ／プロデューサー、“デトロイトのファーストレディ”ことK-Hand（本名：ケリー・ハンド）が死去　https://t.co/d2l0taqSTy,33,0,0,0,[],[],amass_jp,"デトロイト・ハウス＆テクノ, デトロイト, K-Hand, ケリー・ハンド",https://amass.jp/149569/,[],1422808001614737409,229188693,retweeted
1132,997801316,CarolineLosneck,Caroline Losneck,documentarian + podcast/radio producer + filmmaker + explorer,"Portland, Maine",3245,4996,28515,1422918032750518272,1422918032750518272,en,2021-08-04 13:51:10+00:00,"RT @GuardianUS: Kelli Hand, AKA dance music producer K-Hand, dies aged 56 https://t.co/xDuhDGICbL",3,0,0,0,[],[],GuardianUS,"Kelli Hand, K-Hand",https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56?utm_term=Autofeed&CMP=edit_2221&utm_medium=Social&utm_source=Twitter#Echobox=1628082982,[],1422915940627501059,16042794,retweeted
1133,148247031,Eddie_TrOne,Eddie Reynolds,"Intrinsic Rhythm/DBA/Lunar Disko 

New album out now!!

Writing and playing records as Tr One. Monthly on DDR.  Enquiries -  brokenaudiomovement@gmail.com","Carlow, Ireland",1260,1759,16172,1422917928945598464,1422917928945598464,en,2021-08-04 13:50:45+00:00,Some K Hand jams gonna be played this weekend,0,1,6,0,[],[],[],[],[],[],[],[],[]
1134,105672038,yasudayoru,安田夜,いろいろなダンスミュージックのDJ。DownByLow神戸Bapple。,音楽がある部屋,367,465,5326,1422917925992767488,1422917925992767488,ja,2021-08-04 13:50:44+00:00,"RT @_djyama: 突然の訃報に驚きました。
K-HANDとしても世界的に知られるデトロイトテクノのアーティストでかつて僕のレーベルからもEleven Phases:というコンピにアナログ、CDでリリースするために新曲を提供してもらった事がありリスペクトする女性アーティス…",10,0,0,0,[],[],_djyama,"K-HAND, Eleven Phases",[],[],1422793958908780545,144416311,retweeted
1135,1880651569,AlexCooksley,Alex Cooksley,"DJ/Producer, A&R at Hungarian Hot Wax. Beatport Top 100 Deep House Artist. https://t.co/g6cz45cSuA",[],282,344,6475,1422917824054497280,1422917824054497280,en,2021-08-04 13:50:20+00:00,"RT @Mixmag: RIP K-Hand, the official ‘The First Lady Of Detroit’ 🖤

https://t.co/J1wIbRuC8t",80,0,0,0,[],[],Mixmag,"K-Hand, The First Lady Of Detroit",https://mixmag.net/read/detroit-techno-legend-k-hand-acacia-died-news,[],1422762886573838337,18672145,retweeted
1136,182008920,yamdk,Yam,"One Step Forward 
｢急ぐとも、心静かに手を添えて。外に零すな、松茸の雫。｣",横浜,406,1530,37850,1422916827533901824,1422916827533901824,ja,2021-08-04 13:46:22+00:00,K-HAND悲しいな...同じ年くらいだよな。ご冥福をお祈りします。,0,0,0,0,[],[],[],[],[],[],[],[],[]
1137,242300094,Toru_Weller_,!i!i!i!i!i!i!i!i!i!i,!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!ii!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i!,!i!i!i!i!i!i!i!i!i!i!i!i!i!i!i,900,801,58940,1422916702061305856,1422916702061305856,en,2021-08-04 13:45:52+00:00,RT @MATRiXXMAN: k hand. very thankful to have shared some laughs with you. a true detroit techno visionary and pioneer. i wish you godspeed…,12,0,0,0,[],[],MATRiXXMAN,[],[],[],1422913470572503046,175173313,retweeted
1138,16042794,GuardianUS,Guardian US,"US news, opinion, features and sports from the Guardian. Support the Guardian today: https://t.co/g2jWebD5y0",United States,219687,719,269753,1422915940627501056,1422915940627501056,en,2021-08-04 13:42:51+00:00,"Kelli Hand, AKA dance music producer K-Hand, dies aged 56 https://t.co/xDuhDGICbL",3,0,7,0,[],[],[],"Kelli Hand, K-Hand",https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56?utm_term=Autofeed&CMP=edit_2221&utm_medium=Social&utm_source=Twitter#Echobox=1628082982,[],[],[],[]
1139,64160030,Shezb1,Shez.B Vibez,Underground dance scene since the start and I will be there till the end..Trust me!! Dancefloor Energizer & Promoter EnergyRush ;-) X,Bristol,1203,2192,69202,1422915180426678272,1422915180426678272,en,2021-08-04 13:39:50+00:00,"RT @Mixmag: Techno pioneer Kelli Hand was officially recognised as the ‘The First Lady Of Detroit’. RIP 🖤

https://t.co/J1wIbRuC8t",97,0,0,0,[],[],Mixmag,"Kelli Hand, The First Lady Of Detroit",https://mixmag.net/read/detroit-techno-legend-k-hand-acacia-died-news,[],1422814559254032384,18672145,retweeted
1140,1859844391,ZweiKreise,Zwei Kreise,"present day, present time ~

ATMF BIOS
https://t.co/9CZ8oDvWgI ~

lynks
https://t.co/zChqGwTlKP",France,143,303,3122,1422914715743834112,1422914715743834112,en,2021-08-04 13:37:59+00:00,RT @DJDarkmode: I'm shocked &amp; saddened to find out that Kelli Hand aka K - Hand has died she is one of my all time favourite Detroit Techno…,21,0,0,0,[],[],DJDarkmode,"Kelli Hand, K - Hand, Detroit Techno",[],[],1422839042941636609,222918507,retweeted
1141,1859844391,ZweiKreise,Zwei Kreise,"present day, present time ~

ATMF BIOS
https://t.co/9CZ8oDvWgI ~

lynks
https://t.co/zChqGwTlKP",France,143,303,3122,1422914639705350144,1422914639705350144,en,2021-08-04 13:37:41+00:00,RT @PixelLoki: #RIP K HAND #DJ #HouseMusic #DetroitTechno  https://t.co/jb83qommNY,5,0,0,0,[],[],PixelLoki,[],https://boilerroom.tv/recording/k-hand,"RIP, DJ, HouseMusic, DetroitTechno",1422758910579052544,42376461,retweeted
1142,16150558,djheather,VAXXine Waters,"HOUSEwife, runner, dj, producer, sometime vocalist, @BlackcherryRecs head honcha @apollomusic312 partner @smartbar resident @twitch streamcaster",CHI TIL I DIE!,14672,2217,27310,1422914234640486400,1422914234640486400,en,2021-08-04 13:36:04+00:00,"When I relaunched my residency at @SmartBar 2017, K Hand was on my guest dj shortlist. An honor to have met and play alongside a long time inspiration. I am forever grateful for the experience. Thoughts are with her close friends and family. In death there is eternal life. 🖤 https://t.co/lcwrFq1Yjp",2,0,49,0,[],[],SmartBar,[],https://twitter.com/djheather/status/1422914234640486402/photo/1,[],[],[],[]
1143,41650182,JJStannard,Barberskum Med Duft’s Wormhold,Zaphnath-Paaneah. Deputy Editor at @thewiremagazine and founder of The Outer Church. Magic man with a magic plan.,"London, England",3397,2422,71881,1422913679989907456,1422913679989907456,en,2021-08-04 13:33:52+00:00,RT @moormother: K HAND K HAND K HAND 🙏🏾,4,0,0,0,[],[],moormother,[],[],[],1422913137255272449,20208364,retweeted
1144,175173313,MATRiXXMAN,MATRiXXMAN,,THE GRID,10633,301,18518,1422913470572503040,1422913470572503040,en,2021-08-04 13:33:02+00:00,k hand. very thankful to have shared some laughs with you. a true detroit techno visionary and pioneer. i wish you godspeed on your journey to the next realm 🌹 https://t.co/UnvpLYAdvI,12,2,163,2,[],"{'full_name': 'Berlin, Germany', 'id': '3078869807f9dd36'}",[],[],https://twitter.com/MATRiXXMAN/status/1422913470572503046/photo/1,[],[],[],[]
1145,828560955651010560,afrikbestradio,Afrik Best Radio,"#Africa #Music #listens #worldwide #Interviews, #Live #Dj, #Promotions, #Talk #Show #News #Artist #Contact: 
#Whatsapp: +233554007352","Wyoming, USA",2301,1434,67720,1422913432270028800,1422913432270028800,en,2021-08-04 13:32:53+00:00,"Kelli Hand, AKA dance music producer K-Hand, dies aged 56 https://t.co/B1pa5Q64oq",0,0,0,0,[],[],[],"Kelli Hand, K-Hand",https://onair.afrikbestradio.online/2021/08/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56/,[],[],[],[]
1146,20208364,moormother,poetry,🥀 joe@qujunktions.com brandon@zone6mgmt.com,Philadelphia,18493,3146,19606,1422913137255272448,1422913137255272448,en,2021-08-04 13:31:43+00:00,K HAND K HAND K HAND 🙏🏾,4,0,65,0,[],[],[],[],[],[],[],[],[]
1147,77338848,darkentriesrecs,Dark Entries Records,,San Francisco,10341,486,19433,1422912655786876928,1422912655786876928,en,2021-08-04 13:29:48+00:00,"RT @Mixmag: Techno pioneer Kelli Hand was officially recognised as the ‘The First Lady Of Detroit’. RIP 🖤

https://t.co/J1wIbRuC8t",97,0,0,0,[],[],Mixmag,"Kelli Hand, The First Lady Of Detroit",https://mixmag.net/read/detroit-techno-legend-k-hand-acacia-died-news,[],1422814559254032384,18672145,retweeted
1148,93648021,MarcHermes71,Marc Hermes,"Gehen Sie weiter, hier gibt es nichts zu sehen #musikvideodestages

don't take life too seriously",Da wo Du nicht bist,55,255,4234,1422911226858835968,1422911226858835968,en,2021-08-04 13:24:07+00:00,"RIP K-Hand ""the first Lady of Detroit"" https://t.co/4dFvQ4QDz2",0,0,1,0,[],[],[],"K-Hand, Lady of Detroit",https://mixmag.net/read/detroit-techno-legend-k-hand-acacia-died-news,[],[],[],[]
1149,65824837,littlebird_song,中野古着屋LITTLE BIRD,"中野にあるヨーロッパ古着屋LITTLE BIRD
https://t.co/MrSNKo8aW5
の店長です。たくさんのかわいらしいレトロワンピースをご用意しております。
リプ、DM気づかないこともありますので、商品に関するご質問は、HPのお問い合わせフォームから戴けると確実です。","Tokyo-to, Japan",2184,2429,144156,1422911102095032320,1422911102095032320,ja,2021-08-04 13:23:37+00:00,"RT @_djyama: 突然の訃報に驚きました。
K-HANDとしても世界的に知られるデトロイトテクノのアーティストでかつて僕のレーベルからもEleven Phases:というコンピにアナログ、CDでリリースするために新曲を提供してもらった事がありリスペクトする女性アーティス…",10,0,0,0,[],[],_djyama,"K-HAND, Eleven Phases",[],[],1422793958908780545,144416311,retweeted
1150,478772428,UNDERHAIRWORLD,VOG,ひざまずいて生きるくらいなら おれは立って死ぬ,GALACTIC SOUL,96,264,37227,1422910602758877184,1422910602758877184,en,2021-08-04 13:21:38+00:00,RT @DJDarkmode: I'm shocked &amp; saddened to find out that Kelli Hand aka K - Hand has died she is one of my all time favourite Detroit Techno…,21,0,0,0,[],[],DJDarkmode,"Kelli Hand, K - Hand, Detroit Techno",[],[],1422839042941636609,222918507,retweeted
1151,3740354003,MusicNews_b,Music Briefly,"A Music community with less noise & more highlights
on @briefly_tldr. Follow for an invite to join our open beta!",Internet,3098,4825,34680,1422910538930024448,1422910538930024448,en,2021-08-04 13:21:23+00:00,"Kelli Hand, AKA dance music producer K-Hand, dies aged 56 (the Guardian)

DJ and producer Kelli Hand, who as K-Hand was a prolific, versatile and much-admired figure ...

Add your highlights:
https://t.co/PFsDFtJayE
 #Music #musician #m...",0,0,0,0,[],[],[],"Kelli Hand, K-Hand, Kelli Hand, K-Hand",https://briefly.co/anchor/Music/story/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56?twitterHighlight=true&f=gubbeen&utm_source=Twitter&utm_medium=autotweet&utm_content=unhighlighted&utm_campaign=Music,"Music, musician, m",[],[],[]
1152,478772428,UNDERHAIRWORLD,VOG,ひざまずいて生きるくらいなら おれは立って死ぬ,GALACTIC SOUL,96,264,37227,1422910334646456320,1422910334646456320,en,2021-08-04 13:20:34+00:00,RT @PixelLoki: #RIP K HAND #DJ #HouseMusic #DetroitTechno  https://t.co/jb83qommNY,5,0,0,0,[],[],PixelLoki,[],https://boilerroom.tv/recording/k-hand,"RIP, DJ, HouseMusic, DetroitTechno",1422758910579052544,42376461,retweeted
1153,548348032,pineappleiland,パイナップル🍍アイランド💘やわふわ☁️,シェロの香り〜 南風〜 いまココナッツ色の気分 〜 白く遠いラグーンまで🍒🐼 🌸🍓究極のマシュマロボディ☁️ミスヤングチャンピオン2021♡変形水着グラドル総選挙グランプリ❤︎Instagram26万人❤︎95-58-100❤︎,[],457,272,276494,1422910247132229632,1422910247132229632,ja,2021-08-04 13:20:13+00:00,"RT @K_Ishii_70Drums: So sad K Hand is gone...

K Hand が亡くなったそうです。無念。",51,0,0,0,[],[],K_Ishii_70Drums,[],[],[],1422809012953698304,80532664,retweeted
1154,1377397872,Precolumbian_,alexandrinha ocasio cortez do sur,✈️ booking@nonesuch.dance,"Philadelphia, PA",982,333,8644,1422910115976515584,1422910115976515584,en,2021-08-04 13:19:42+00:00,"RT @John_Liberator: A few years ago, I had the pleasure of interviewing K-Hand. 

She told me about her youth seeing legendary DJs like Lar…",33,0,0,0,[],[],John_Liberator,K-Hand,[],[],1422909700421693441,279572397,retweeted
1155,20832846,stephenhicks,stephen hicks,"Granddaddy's Rolls documentary | @cnptribe narrative justice fellow | bylines: @TheBodyDotCom/ @BodyProHIV, @NoiseyMusic, @architectmag, @730_DC",[],2635,788,57332,1422910079028842496,1422910079028842496,en,2021-08-04 13:19:33+00:00,"RT @John_Liberator: A few years ago, I had the pleasure of interviewing K-Hand. 

She told me about her youth seeing legendary DJs like Lar…",33,0,0,0,[],[],John_Liberator,K-Hand,[],[],1422909700421693441,279572397,retweeted
1156,427772431,Demboslice_,Kuhchangee Brown Jackson,"I make ‘em say “..huh."" 🇬🇲 | Creator of @pseudodada | Half Assed Muslim 🕋 | Grown Ass Man 🏃🏿‍♂️",Los Angeles ,317,643,34505,1422909984740945920,1422909984740945920,en,2021-08-04 13:19:11+00:00,RT @DJDarkmode: I'm shocked &amp; saddened to find out that Kelli Hand aka K - Hand has died she is one of my all time favourite Detroit Techno…,21,0,0,0,[],[],DJDarkmode,"Kelli Hand, K - Hand, Detroit Techno",[],[],1422839042941636609,222918507,retweeted
